2025-04-05 22:23:39,495 INFO:Finished loading data for 20 drivers: ['1', '4', '11', '16', '55', '63', '14', '81', '44', '27', '31', '23', '10', '24', '18', '20', '2', '3', '22', '77']
2025-04-05 22:23:39,499 INFO:Processed Round 5: Shanghai
2025-04-05 22:23:44,444 INFO:Loading data for Miami Grand Prix - Race [v3.5.3]
2025-04-05 22:23:44,445 INFO:Using cached data for session_info
2025-04-05 22:23:44,445 INFO:Using cached data for driver_info
2025-04-05 22:23:45,025 INFO:Using cached data for session_status_data
2025-04-05 22:23:45,026 INFO:Using cached data for lap_count
2025-04-05 22:23:45,026 INFO:Using cached data for track_status_data
2025-04-05 22:23:45,032 INFO:Using cached data for _extended_timing_data
2025-04-05 22:23:45,033 INFO:Using cached data for timing_app_data
2025-04-05 22:23:45,033 INFO:Processing timing data...
2025-04-05 22:23:46,278 INFO:Using cached data for car_data
2025-04-05 22:23:46,319 INFO:Using cached data for position_data
2025-04-05 22:23:46,803 INFO:Using cached data for weather_data
2025-04-05 22:23:46,804 INFO:Using cached data for race_control_messages
2025-04-05 22:23:46,829 INFO:Finished loading data for 20 drivers: ['4', '1', '16', '11', '55', '44', '22', '63', '14', '31', '27', '10', '81', '24', '3', '77', '18', '23', '20', '2']
2025-04-05 22:23:46,833 INFO:Processed Round 6: Miami
2025-04-05 22:23:51,665 WARNING:No sprint data found.
2025-04-05 22:23:51,685 INFO:Loading data for Emilia Romagna Grand Prix - Race [v3.5.3]
2025-04-05 22:23:51,686 INFO:Using cached data for session_info
2025-04-05 22:23:51,686 INFO:Using cached data for driver_info
2025-04-05 22:23:52,300 INFO:Using cached data for session_status_data
2025-04-05 22:23:52,300 INFO:Using cached data for lap_count
2025-04-05 22:23:52,301 INFO:Using cached data for track_status_data
2025-04-05 22:23:52,305 INFO:Using cached data for _extended_timing_data
2025-04-05 22:23:52,306 INFO:Using cached data for timing_app_data
2025-04-05 22:23:52,307 INFO:Processing timing data...
2025-04-05 22:23:53,339 INFO:Using cached data for car_data
2025-04-05 22:23:53,373 INFO:Using cached data for position_data
2025-04-05 22:23:53,833 INFO:Using cached data for weather_data
2025-04-05 22:23:53,834 INFO:Using cached data for race_control_messages
2025-04-05 22:23:53,851 INFO:Finished loading data for 20 drivers: ['1', '4', '16', '81', '55', '44', '63', '11', '18', '22', '27', '20', '3', '31', '24', '10', '2', '77', '14', '23']
2025-04-05 22:23:53,855 INFO:Processed Round 7: Imola
2025-04-05 22:23:58,453 WARNING:No sprint data found.
2025-04-05 22:23:58,475 INFO:Loading data for Monaco Grand Prix - Race [v3.5.3]
2025-04-05 22:23:58,476 INFO:Using cached data for session_info
2025-04-05 22:23:58,476 INFO:Using cached data for driver_info
2025-04-05 22:23:59,148 INFO:Using cached data for session_status_data
2025-04-05 22:23:59,149 INFO:Using cached data for lap_count
2025-04-05 22:23:59,150 INFO:Using cached data for track_status_data
2025-04-05 22:23:59,153 INFO:Using cached data for _extended_timing_data
2025-04-05 22:23:59,154 INFO:Using cached data for timing_app_data
2025-04-05 22:23:59,154 INFO:Processing timing data...
2025-04-05 22:24:00,416 INFO:Using cached data for car_data
2025-04-05 22:24:00,468 INFO:Using cached data for position_data
2025-04-05 22:24:01,093 INFO:Using cached data for weather_data
2025-04-05 22:24:01,094 INFO:Using cached data for race_control_messages
2025-04-05 22:24:01,108 INFO:Finished loading data for 20 drivers: ['16', '81', '55', '4', '63', '1', '44', '22', '23', '10', '14', '3', '77', '18', '2', '24', '31', '11', '27', '20']
2025-04-05 22:24:01,112 INFO:Processed Round 8: Monaco
2025-04-05 22:24:06,176 WARNING:No sprint data found.
2025-04-05 22:24:06,199 INFO:Loading data for Canadian Grand Prix - Race [v3.5.3]
2025-04-05 22:24:06,199 INFO:Using cached data for session_info
2025-04-05 22:24:06,200 INFO:Using cached data for driver_info
2025-04-05 22:24:06,837 INFO:Using cached data for session_status_data
2025-04-05 22:24:06,837 INFO:Using cached data for lap_count
2025-04-05 22:24:06,838 INFO:Using cached data for track_status_data
2025-04-05 22:24:06,843 INFO:Using cached data for _extended_timing_data
2025-04-05 22:24:06,844 INFO:Using cached data for timing_app_data
2025-04-05 22:24:06,844 INFO:Processing timing data...
2025-04-05 22:24:07,766 INFO:Using cached data for car_data
2025-04-05 22:24:07,794 INFO:Using cached data for position_data
2025-04-05 22:24:08,171 INFO:Using cached data for weather_data
2025-04-05 22:24:08,172 INFO:Using cached data for race_control_messages
2025-04-05 22:24:08,214 INFO:Finished loading data for 20 drivers: ['1', '4', '63', '44', '81', '14', '18', '3', '10', '31', '27', '20', '77', '22', '24', '55', '23', '11', '16', '2']
2025-04-05 22:24:08,217 INFO:Processed Round 9: Montreal
2025-04-05 22:24:12,232 WARNING:No sprint data found.
2025-04-05 22:24:12,254 INFO:Loading data for Spanish Grand Prix - Race [v3.5.3]
2025-04-05 22:24:12,255 INFO:Using cached data for session_info
2025-04-05 22:24:12,255 INFO:Using cached data for driver_info
2025-04-05 22:24:13,272 INFO:Using cached data for session_status_data
2025-04-05 22:24:13,272 INFO:Using cached data for lap_count
2025-04-05 22:24:13,272 INFO:Using cached data for track_status_data
2025-04-05 22:24:13,275 INFO:Using cached data for _extended_timing_data
